case_A4jhYi7s5I	about po sa accrued interest n ipinataw ng bangko sa aming carloan para po kse sa aking masyado itong malaki
case_snthpj0DzV	Security Bank Credit card- request to deactivate account
case_3S5Q7LP3n3	Security Bank credit card- keep on charging financial charges even ECQ and i applied for balance convert which includes already fixed monthly additional charges so that my monthly will be fixed but still they charged me financial charges even they already included financial charges
case_O1Jxp0RV4S	I have complaint on GCASH on GCREDIT, gcredit approved me 5k credit limit. The due date is June 30,2020 but I paid the principal 5k last July 1,2020 due to no work no pay,not yet paid the interest and penalty but as of this time August 28,gcredit keep on charging me Penalty on Penalty.
case_ulD6lQSXv1	I would like to file a complaint to Philippine National Bank. This is with regard to the delivery of my credit card. It has been two months already since I was approved but until now, I haven't received my credit card. I'm using my load just to call them and it is quite expensive.
case_jPKws7FU18	Gusto ko lang po iparating sa ahensya ng Paymaya Philippines dahil sila ay regulated ninyo ang aking hinaing na magpasandalin ito ay hindi ko maopen ang akin account upang maclaim ang DSWD SAP VOUCHER ko, sobrang bagal po ng sistema ng kanilang ahensya, ito po ay matagal ko ng itinatawag sa kanila pero puro bukas at obserbahan ang sinasabi.\nHalos mag 1 month na po na hindi ko maclaim ang DSWD SAP voucher na lubos ko na kelangan at ito ay malaking tulong sa aking pamilya. Sana po ay maaksyunan ito agad dahil sadyang nakakadismaya na po talaga.
case_hHgWEiAFMQ	Nagpadala po ng remittance ung asawa ko from Commercial bank of Qatar to my PBCOM account
case_kP8JjLlRs9	I made several transfers from my BPI account, both debit and credit transactions. Logged out and then logged back in after a couple of hours only to find out that my balance has been deducted. Looks like it returned to the amount before I made the transfers.
case_xkMaFY0vkM	This is to follow up on BSPCMS-2020-QT25MZ6RDAW .  BPI hasn't credited back the funds to this day. I will appreciate if you treat this matter urgently.
case_fsAiNL5dyO	Paymaya have NOT resolved my concern since April 22, 2020: To change my old (inactivated) number to a NEW number. I have already sent ALL required documents to their email but they have NOT done ANY action to my concern.
case_EI6Vg27WCj	Hi! Super delayed na nung delivery ng credit card ko from Philippine National Bank. July 28, 2020 pa dispatched until now hindi pa rin na rereceive. Thanks
case_SPPT9Rb4VP	My husband has sent several complaint emails and a dispute form re erroneous  charge on his East West Bank credit card posted March, 2020. To this date no acknowledgement or reponse has been received only statements and calls from collection teams.
case_igA3c6SVUe	BPI Greenhills Shopping Center. I need a reply on how to access an old account
case_WjQAAOosmE	It has been two months since I last used Gcash Invest. I have seek out help with their customer service to assist in fixing the Gcash Invest so that I can be able to access my account. Up until now there's no apparent progress. I still cant view my account nor withdraw the cash I have invested. Worse is that they kept on telling me they are working on it yet 2 months have already past.
case_Fz2WAIfmwp	My Eastwest Credit card was compromised sometime in March 2020 and unauthorized transactions were charged to my account. The incident was reported to the bank since May 2020, follow done many times, yet no action fron the bank to date.
case_DCFAxKhFPn	Waiving of finance charges- security bank card
case_e1HwJTdyNA	The money that i sent from Gcash wallet did not reflect on my Landbank Account.
case_OtkyWol1y8	BPI- i would like to update the status on my complaint about undispensed withdrawal of bpi last August 5, they dont have response yet. Poor customer service and the bank is always close. I just need the money badly, but they didnt cooperate.
case_VgEEGbecpj	There was a fraud with my account with Unionbank. A text message was sent using the official unionbank messaging system that tells me that there was a suspicious attempt to access my account, amd the next thing I knew is that they have taken away 37,000 pesos in my acct which should be for our monthly home amortization.
case_fKGWUh9nlc	Hi! My account was debited in BPI Brgy Paligsahan Roces Ave Branch in QC. I was trying to withdraw thru their atm using my SecurityBank paycard. I have reported this issue to Security bank and was told that they will sort the issue within 10 banking days. However, no progress on the issue and kept on telling me that no feedback received from the BPI. I called BPI earlier this afternoon and told me that no issue has been raised. I am getting so pissed with them. Pinagpapasapasahan po nila ako. I need help on this 2 banks
case_8bBnWvK2p2	BDO cannot process my request to unlock my ATM card.
case_QGiAzi4u6q	There were unauthorized ATM transactions with our BPI account, and BPI Paseo De Magallanes is only refunding 10% of the loss. We followed instructions from our first email to you, and now we are escalating the issue with you as per instructed from the email sent to us.
case_iZydHohIuZ	Unaurthorized transaction of BPI credit Card
case_Az9PrpuOSh	Paymaya account got locked, it's been a month and they still can't do anything. Called their hotlines countless time, even emailed them multiple times, to no avail.
case_dDt4dYMSad	I have a long-outstanding complaint with Metrobank Makati about my credit card with them, filed a formal complaint, then eventually talked with their customer care saying I want to close my account because they said that they will be replacing my card which I did not receive. Complaint is about the remaining balance which per my knowledge is already paid; since they did not have any follow up communication on the resolution of the complaint, the interest has now piled up.
case_kBDFOlQmNM	Good Afternoon! I have a delinquent credit card account with BPI, and I want to make a settlement, but unfortunately I can't reach them through any of the contact numbers they have provided.
case_oH0xBO7slL	This is to formally file a complaint against Security Bank in regards with my Auto Loan with them. This issue has been really frustrating and I've been only given runaround.
case_y9CejFZ5v0	No response from BPI regarding my concern on the change of mobile number process. I am living overseas.
case_NTKE8T7drc	Refund of Insurance Premium and continues charging of Premium. BPI-PHILAM
case_B4oU1fLg28	BDO won't address my complaint about by debit card
case_WGUeHoj59E	Paymaya shuts me down without any reason
case_YL7R704jUj	It's been a month since I emailed and called BPI regarding my concern, but got no response from them.
case_FMXAAG09NH	I paid my UBP credit card bill on July 22 through BPI Online Banking but it was not posted until August 20 which then incurred interest and late payment charges. I requested for reversal of these charges but UBP rejected even when they acknowledged proof of my payment
case_ZgBvBXvJeG	did mot receive transferred money to my BDO Unibank account
case_Cdp7UFvLsO	Naghuhingi po ako ng copy cctv o record po ng taong nagwedro kakasunod saakin na posebleng nakakuha ng pera ko...kasi pag wedro kopo sa atm machine ang lumabas sa machine unavailable transuction pero lumabas pala ang lumabas sa cctv po nakuha ng nakasunod saakin pero naghihingi ako record ng tao na nakakuha dipo nila ako bibigyan ng record paank kopo maerereklamo sa banko na ayaw naman nila ako bigyan ng record ng tao nagrequest napo ako sa country builders bank dto po sa c5 taguig ayaw nila ako bigyan kailangan daw iakyat muna sa kaso paano po 10k lang hinahabol ko di nila ako tinutulongan maawa sila saakin 10k kopo yon ayaw nila ako tulongan
case_76KO9uFEAZ	Magandang araw po ulit ako po si jaime borlagdatan jr humihingi po ako ng copy ng record sa nakasunod saakin na naka kuha ng pera ko noong july 28 pa po sa cctv lumalabas na nakuha po ng nakasunod saakin ngaun humihingi po ako ng record para malaman ko anong banko at name ng taong nakakuha ng pera ko ayaw po nila ako tulongan kahit record lang sana ng tao o anong banko nong tao
case_0j66r4Ka2e	Gcash is not providing my 4digit paypal code sent to my virtual amex card. I have been asking for it since last week but no one is assisting me.
case_2r4T8DxZ6b	Refund. I accidentally send my money in wrong number to gcash account number.
case_ZID5TjPlU5	I kept losing money in my bank account.
case_JQnZmJqHIL	Gusto ko pong malaman kung yong RA 11469 po ay extended hangang june 30?
case_Tp1RUCGCgQ	CIMB bank offers free life insurance if you are qualified on their promo. They haven't sent me the policy yet from Sunlife after calling them for two times already
case_qqnYUOESnq	BDO AUTO LOAN  added acrrued interest after ECQ. This is quite burdensome since i have to pay for the additional accrued interest til the remaining 2+yrs of my loan
case_ruf0LrlbUW	BDO Unibank, refund not reflected on credit card.
case_abvrOApljd	Ang aking reklamo ay patungkol sa unauthorized charges ng aking credit card account na Metrobank, BDO, Citibank at BPI.
case_JWCNzfK22U	The eastwest bank did not reverse the interest charges incurred during the ecq/mecq.  I was informed by their customer representative that i will just pAy the whole amount including the interest charges so that
case_vsAE1G9e9a	Paymaya account closed with money still in the account.
case_F8ONn1UzdL	Hi, I am complaining against Banco de Oro for their fraudulent rebate promo of up to PHP 5,000 last Mother's Day (May 10) and Father's Day (June 21).\n\nI am eligible for PHP 2,506 rebate on Mother's Day and PHP 4,811 rebate on Father's Day after following all their instructions. Already disputed this issue with their costumer service to no avail.\n\nPromo link: https://www.bdo.com.ph/personal/credit-cards-promos/view/VisaOnlineRebate
case_0LmsYR39gO	my online deposit account with Bank 1 was hacked
case_657EFG45nz	I would like to file a complaint against GCash/GCredit for unjust charges.
case_WCzFrmAW1Y	I am a victim of phishing last June 30, 2020. Five transactions with a total of 121k has been successfully debited from my Metrobank account to Paymaya accounts.
case_vPZMuxQQft	I even went to a sb branch pero wala po resolution. Sabi nila ma crecredit na pera ko sa account ko kahapon po ng gabi pero wala man po pumasok. Hindi na rin po ako nireplyan ng staff sa branch
case_w0GmmmLRAi	Security Bank customer service hotline is ineffective and spoke to my mother (with heart ailments) in a demeaning tone. Security Bank Rosario Cavite branch told me they have forwarded my cheques for auto loan payment yet head office loan department has not received them yet, Rosario Cavite branch does not seem to have sense of urgency and does not give updates regularly.
case_XiUpLrqcju	Gcash money sent to BDO are not credited
case_njs3Z9uyJW	I have been continuously harassed by East West Bank's collection agency, I have no account with them but they have been calling me since December 2019. They have been looking for Janea Yanzon and I am not her and have no account with East West. Please make them stop. I have already tried their FB account customer service but I am just ignored.
case_teoiZOqQpQ	my car loan at easwest bank, im about to end my loan by this coming december but due to this pandemic we were lockdown, my husband was able to embark the ship therefore no allotment for the month of april may and june, they deposited my check july 1 as my due date is every first of the month i was able to fund my current account only this july 22 as my allotment credited to my accnt july 16 I deposited again early aug. intended for sept. 1 i wonder why they did not deposit my check for the month of August. i try to call east west bank their auto loan hot line  for 5 consecutive days but nobody answer, i went to one branch of east west bank near our area sad to say they were closed for 1 week due to disinfection activities. last week friday i was able to send info, complaint ing thier mesenger so i gave my loan accnt my nuber and email add, they resplied that they were going to call me but till now i havent recieve any call. and when i went to the branch near our area i was able to talk with the call center agent perhaps and said my accnt was already endorsed to collection agent. my worries are, they might add up and probably filedup charges,I understand we have moratorium since lockdown, pls help us what to do
case_pyKfZLBR9P	hello po ako po si catherine salceda may tanong lang po aq my car loan po kami s UCPB d namin nabayaran start january till present po nagpunta po kami s ucpb main para makipagarrange pero ang gusto po nila is ibalik muna sskyan wala pong arrangement n binigay
case_KYtnNIo3NO	fraud online  debit transaction made under my account
case_gVRmL7I3Gs	I received a text message from smart padala saying that i am an eligible DSWD SAP grantee. It also indicated where i can claim the said money. My concern is i am far from the location indicated, is it possible to claim it in any smart padala agent?
case_UhovHkQUr9	I asked BPI to cancel my credit card almost a month ago but they didn't do anything and they added another interest this month. I've been trying to reach them through all their channels but I'm not getting any response from them.
case_hmGV8MZ8Jc	WE HAVE PAID ROBINSONS BANK LAST 30 JULY 2020 FOR THE MRI AND FIRE INSURANCE RENEWAL OF OUR HOME LOAN
case_erVfPOJHDP	Request to Waived My Annual Fee of My  Blue Mastercard Credit Card at BPI eamiled request August 7, 2020.
case_rGxpZuN7DA	BDO CREDIT CARD replacement hindi ko pa rin na rereceive since dec 2019 po laging failed to deliver from their courier. And nag monthly fee parin ng membership.
case_pbr1bugiEI	TGB Operations Manila has debited 6161.36php from my BDO debit account last June 2, 2020. I reported this to BDO and filed dispute on June 18, 2020 but until now the issue has not been resolved. Pls. help me.
case_uRc46HFZho	BSPCMS-2020-7K34PDXFBDY that 's my complaint yesterday..You already created it
case_oJYEUX10cJ	I did not receive the money I transferred from my Diskartech app (RCBC) to my GCash account.
case_nhJX9VoCOe	i cashed in 5500 to my gcas acct  via 711 kiosk. 711 gave me a receipt showing the cash in but gcash did not load the money onto my gcash account.
case_oVVcOwE2YW	I made an instapay transaction using my BDO mobile app, but it was unsuccessful. They still debited me the amount and until now it has not been reversed
case_GgwMsbmdqM	I dont think BPI is able to assist me with my disputes for refund that I have been expecting from Cebu Pacific for months. Been almost a month since I reached out with BPu and most of time, I only get auto/canned responses from them.
case_hiSAgPyv9E	Maybank wants us to pay for our car loan (for the whole 5 months) by at the end of the month even if there is pandemic. We're not satisfied on the response of Maybank.
case_sxhE72MWNL	Di pa binabalik ni Security Bank yung perang trinansfer ko na rejected ang status worth P505.00. I did a lot of email and call request pero walang reply.
case_gVeaMnY9px	I made an online fund transfer today via my Security Bank account and the first attempt was pending confirmation and later on got rejected. I did a second try and I got a confirmation that it went through successfully but upon checking, the funds did not reach the receiving bank and my account balance was already reduced.
case_mSB2IMC407	Bank 1 cancelled my credit card
case_gLkBVXgX5L	GCASH COMPLAINT REPORT- BANK TRANSFER WITHOUT PROVIDING TRANSACTION RECEIPT
case_4ov2wtyO0s	regading loan moratorium of PS bank. i have attached a letter of complaint regading this matter.
case_XLZLzoM2KE	Hsbc philippines is refusing to block an ongoing transaction on my credit card account. I have replaced my card number and the merchant is not cooperative and does not respond to my cancellation request
case_JdODVyjtSH	My paymaya account has been restricted. I already called paymaya customer service several times but there's no action yet. It's almost 2 weeks. Everything they asked already submitted. Thank you!
case_uIgDTlPdJh	Ang bank ko po ay BDO at nag withdraw ako sa PNB Roblou Branch last August 7,2020 at duon po ako na debit sa account na amount ay PHP 10,000.wala po lumabas na pera at receipt during that time.I need your help kasi ilang weeks na po ang lumipas at needed ko po yung pera.Thank you po
case_62Hk6jZw44	I already complaint last time BSPCMS-2020-GT3FJKJLVR2\nUntil now there is no resolution with my complaint with citibank credit card fraud /scam.. citibank told me that they will not reverse the unathorized transactions they told me that it is my responsibility to protect the account.. Can i bounce back that phrase to them.. they are the responsible to protect my information and my account.. why is that most of my details were changed and hacked by the other person.. I thought they have biometric voice and authorization letter before they change all my details there..
case_4uZkzaGK3p	Was scammed through Gcash, however, was not assisted. Money was gone and no transaction history in the app.
case_SNiz4kqeDn	metrobank regarding sa finance charges nila
case_PAeLaOtQbK	I would just like to follow-up on the status of my complaint (now overdue) against Security Bank Corporation. There has been no substantial action from them yet.
case_vmbqHN6T7M	ITS BETWEEN JUDE BAKUNAWA AND MAYBANK AYALA WHERE THERE ARE SOME DEDUCTION ON MY PERSONAL ACCOUNT THAT THEY CAN'T EXPLAIN UNTIL NOW IF WHAT IS THE DETAILS OF THAT. THERE IS NO NOTICE BEFORE THEY DEDUCT ANYTHING REGARDLESS THAT WE HAVE CONTRACT ABOUT MY LOAN.
case_biW0wZit1p	SecurityBank is somehow deducting unauthorized charges on my card and doesn't care much to resolve it to atleast resolve the issue.
case_IN7E868qS1	I paid 6,000 for my BPI credit via 711 kiosk, BPI said they didn't receive the amount. 711 provided the reference number for successful payment and I sent them receipts as proof of payment and they have brought this already to bpi collections team. I have requested for the termination of my account but they are still charging me monthly for the disputed amount
case_4ZvapilPaO	My aunt sent 18,600 pesos to a Union Bank account last August 21,2020 using Gcash. Nabawasan po yung Gcash account nya pero hindi po nagreflect yung amount sa bank account at nakatanggap lang kami ng text saying it was delayed.
case_3vYmmRsr8A	BDO not giving an option to convert my outstanding balance to installment. Keeps charging Finance Charges that makes me in debt even more.
case_WAo83nRZQ4	BPI debited my checking account 3x instead of 1x for my loan amortization last August 3. They have yet to credit back the funds to my account.
case_SjvWcK3J4j	Paymaya is not fixing issue of my account to be able to use my money to pay bills already due. They said 24 hrs but it's already 48 hrs and now, they want me to wait another 24 hrs because of the mistake of the 1st 2 reps in escalating the issue.
case_2LHeman4tE	Paymaya is not fixing issue of my account to be able to use my money to pay bills already due. They said 24 hrs but it's already 48 hrs and now, they want me to wait another 24 hrs because of the mistake of the 1st 2 reps in escalating the issue.
case_vP8zxAUjI2	Nag failed yung transfer funds using BPI app and my account was deducted I need to follow up things because I really needed that money but they were not that helpful.
case_2Fg79MfJBR	Nag failed yung transfer funds using BPI app I need to follow up things because I really needed that money but they were not that helpful.
case_wHVqdpLYXn	My complain is about the interest charges incurred during ecq/mecq. The concern bank is eastwest bank.
case_mZWRMYef3d	Is it legal for coins.ph to asked financial documents of a company that I am working for?
case_EvYKgIobHy	I have a complaint with Paymaya, they blocked my mother's account. I've been sending emails to them but I haven't had any reply yet.
case_Xs7zGp6BAk	I am not receiving my OTP and i feel that Banco De Oro is not properly resolving the issue. this has been an on and off problem for the past 3 years and brought me a lot of inconvenience.
case_s7eQ5zp7dn	I lost what I had deposited last Feb 22, 2020 in Amore Prepaid visa. i opened this acct. in BPI Family E. Rod Broadway.
case_dymRtljlwO	I made an online payment through my Eastwest Savings. I was deducted/debited twice of the amount but only one payment was posted.I requested the bank to credit bank the deduction to my account. No action from the bank until now.
case_3TFn54tezf	Paymaya virtual card taken down for no reason
case_c8OMZzUEo9	BPI Credit Card is taking a long time to resolve my concern.
case_97TyJaQ3Dl	Sir/ Madam, please help me to follow up my certificate of full payment to Citibank/Vision Credit & Collection Services, Inc. They told if i pay 25,000 they will close the account. I settled it last Feb 18, 2020 but until now they cannot provide any certificate. I've been calling them since Feb 20, 2020 and the only answer they gave me is they will call me once the certificate is already available.
case_vIgiAdXc3u	IM A VICTIM OF FRAUD ONLINE DEBIT TRANSACTION AND MY BANK REJECTED TO REFUND MY STOLEN MONEY AFTER THERE SAID INVESTIGATION
case_TUE01ULSt6	My account in paymaya was restricted have been follow up for almost 4 weeks but there's no action yet from them.
case_jDcEriQiPm	Sobrang tagal mag reply ng BPI, ung issue ko sa kanila August 5 pa hamggang ngayong walang nangyayari, nag bayad ako sa meralco, hindi na post sa meralco ung binayad ko pero nabas sa BPI savings account ko.
case_VxcsNA93GS	Bank of the Philippine Islands - not answering their hotline or answering their DM.
case_WkmiqfM3Dv	Good afternoon, my full name is VICENTE VILLASOTO.  My contact details are as follows: Globe 0917 548 -0121 and my email address is: vvillasoto@gmail.com
case_Xd0lUlVxuC	Unlawful Penalty Charge of PSBANK
case_WLYPMjEKdl	Unlawful Penalty Charge by PSBANK
case_klSsxs58HU	auto loan payment/repossession, security bank
case_CYadJttQtG	Security Bank have already debited my account today amounting of 4,000 but the status says REJECTED ? But upon checking the receiver haven't received it yet ?
case_sawRvqWxX8	Call harassment from HSBC Philippines Collections Department
case_g1tYgpIrQu	UnionBank of the Philippines won't refund my money. I bought something from an online merchant which I got charged for twice so I reported it to them and the bank disputed it and it succeeded but UnionBank still won't deposit my money to my account. It's been two months now.
case_LyOQGO4tGI	Metrobank has not credited the refund of 1,580 pesos from Wildleaf. It was refunded on July 30 and until now it has not been processed
case_XYwhSq3DZ0	I am a victim of phishing last June 30, 2020. Five transactions with a total of 121k has been successfully debited from my Metrobank account to Paymaya accounts.
case_kmD06WFKEe	BPI did unauthorized double debit on my account (i have proofs of online banking transaction). I filed a complaint to their branch since August 6  but my complaint is still not resolved and is still for verification.
case_FkirvMeNF6	Case #00867734 Has Been Tagged Resolved.\n\nHi, there! This case has been resolved.\n\nShould you need further assistance feel free to send us a new email to customer.service@unionbankph.com and we'll get back to you soonest we can.\n\nThanks!\n\nBakit po resolved na? Wala pa po sa Account ko ung fund na trinasfer ko noong Aug. 19
case_fXFvkzvXTj	Blinock na naman po kasi ng PAYMAYA ang aking account, hindi ko pa po nakeclaim ang voucher ng DSWD dahil nageeror tuwing kiniclaim ko, alam naman po nila sa panahon ngayon ay kelangan na kelangan ng katulad ko ang SAP na bigay ng gobyerno tapos block pa nila, sa halip na matulungan ako na maclaim ang DSWD SAP VOUCHER ay mas lalo pa nila ako pinapahirapan.
case_wHonIkkmSq	Citibank customer service are rude, they drop the line everytime i call them, i cant report my problem with them.
case_e9EzSIHsY7	I booked an international flight in Cebupacific via Paymaya.  Due to COVID-19 pandemic, Cebupacific issued a full refund last May 19 and said it will be credited after 4 billing cycles. Last June, I called Paymaya for the update of the full refund and apparently I need to file for dispute. An agent told me the refund is already in their system and just need for supporting documents to prove that I purchase using my Paymaya account. So I send documents needed to Paymaya. I've been calling Paymaya since then and the refund has yet to be issued.
case_hvszLiQXKq	All my money was lost. It shows 0 pesos. My savings is 225K php. Now it's just 0.\n\nSecurity bank corporation\nAcct number 0000026924970
case_YNLqZGz49O	Gusto ko na ma fix to kasi pinapasa ako ng GCash sa Globe nakakainis pinapasa nila kasalanannila.\nReklamo ko po sana yung GCash Company kasi ayaw nila I refund yung Buy Load ko na dalawang beses na, yung Isa nag error ang system nila Kaya dalawa siningil sakin at yung Isa buy load ulit siningil ako at di pumasok sa reciever ng load at sabi nila successful daw, ilang beses ako tumatawag sa customer service nila na umaabot ng 50mins ang queue, ang tagal Kong nag hihintay tapos ayaw lang din nila mag refund. Gusto pa nila maka usap ang taong wala dito at reklamo ko din po yung Customer service nila na nagngangalang "Ry" kasi Mali mali po information na binibigay nya, ni refer pa ako sa Globe kahit na ang issue ay nasa end pa ng GCash Kaya  ayaw ng globe na ipasa ang call sa kanila. Kasi nakausap ko din ang globe customer service. Nag message na po ako sa BSP using Email, Sana po tumawag po sakin ang FCPD sila po kasi gusto pag reportan. Please po tawag po kayo sa number ko need ko po help nyo gusto ko po ma refund pera ko at managot ang GCash. 09565797964 or 09495951629. Ilang beses na kasi ako tumawag at nag hintay ng matagal Para lang ma solve ng GCash Customer Service kaso pare pareho lang sinasabi. Gusto ko na po ito ma fix ng mas maaga para di na tumagal di ko na alam gagawin ko di din po kasi ako Maka tawag sa FCPD kasi wala akong landline at wala din silang toll-free. Kaya please po call me po thank you po
case_24c8eSVzrA	Missing money after instapay transfer from PNB to GCASH
case_XKOFJflfDu	Will a bank change my ink-stained dollar? Bpi not accepted my dollar for ecchange of peso
case_uhWpH3hTDs	BPI does not respond to emails, it has been more than 10 days.
case_Y34YINz1HE	Rcbc bankard charged me with interest during ecq. They dont reply to my emails, customer service says they cant celp
case_LK9Z2lZZlA	Security Bank have already debited my account ? But upon checking the receiver haven't received it yet ?
case_45JXeT2q1V	My account in Diskartech/RCBC was blocked with a deposit in it . Institution mentioned no response .
case_YMiP2EZk1a	Paymaya ano po ba ang ginagawa nyo sa account ko?\n\nUna blinock nyo, nagrequest ako ng pagunblock, nagpasa ko valid id's at proof of income last july 31  tapos August 13 ko lang naopen account ko para sana iclaim yung DSWD voucher ng SAP. Ng maopen ko naman, hindi ko naman maclaim at lagi nageeror, nireport ko sa inyo mula august 13 hangang august 20 ndi ko p din maclaim kht gnwa ko na lahat ng basic trouble shooting. \n\nTapos kahapon August 21 hindi na naman ako makapaglog in, block nyo na naman, restrict na naman kahit upgrade ko na yung account ko at wala ako duplicate account. ANO BA TO? LOKOHAN BA? PARA SAN PA AT VALIDATE NYO TAPOS RESTRICT NYO NA NAMAN? HINDI NYO NAMAN PERA YUNG NSA ACCOUNT DI BA? BAKIT PINAPAHIRAPAN NYO ANG MGA TAO NG BENIPISARYO NG DSWD SAP?\n\nGANYAN BA ANG SINASABI NYO NA PAYMAYA CARES?\n\nTAPOS PAGANTAYIN NA NAMAN AKO NG 7 WORKING DAYS DAW. ANO TO LOKOHAN BA???
case_3aRn1zrKTb	My credit card company charged me for a transaction I did not make and I have been following up with them since February 2020. They haven't given me a satisfactory resolution.
case_nBmEtefW1J	My Gcash account number +639128490315 is accessible for more than a month already resulting to failure to withdraw my deposit and investment. I reported the problem to Gcash but no resolution is being done by that institution.
case_ZLwHLbFKVs	last 08/20/2020 I processed money transfer from my security bank account 0000029030886 to my paymaya account 09999189603 amounting of PHP 3,563.58,I received an email and a text message saying that my transaction had been rejected/but when checked my sb account/my money was not there already/I tried to contact sb the same day but they are not answering any email,call or even viber messages
case_KB5RvIzsFc	I have been trying to reach PSBANK for sometime now. I am defaulting on my home loan because they haven't responded to me appropriately or address my concerns. I live overseas. I hope I can speak to a live person to help me with this.
case_pZpX3LUQgL	meron ako complaint sa metrobank kasi yun nirerefund kong pera hangang ngayon hindi ko pa nakukuha. 1 month and 21 days na. Hindi malinaw yun mga email nila kasi computer genarated tapos hindi sila ma contact sa landline nila.
case_Fbw36ATaPg	I withdrew my dividend from  psslai thru mobile phone last Aug 14, 2020 but until now the amount has not been transferred to MLhuillier. All psslai customer care hotlines are not working and only play a recorded message over and over
case_ctddRa0Jde	May gumamit ng cc ko then ininform ko agad ang China Bank Credit Card na may gumamit ng card ko at ginamit sa google services na dollar rate kasi may nareceive ako message na ginamit at bakit walang OTP bago na process nila ang transaction. Im Wendie Marie Ingles
case_7X3RB2e5FX	About sa coco life insurance na nagcharge sakin after a year gusto pang pabayaran ang 1month na tinawag ko agad nung nag charge at nakareceive ng message galing sa RCbC credit card bank ko at nag email kay COCOLIFE. Im Wendie Marie Ingles
case_IWvFKyQ6Ar	Charge late payment and reposting annual fee
case_GcsfH3wM28	Account restriction due to non delivery of card
case_yeTsQnHWTS	Gusto ko po ireklamo ang Paymaya dahil po hindi ko na naman maopen ang aking account despite na kakaopen lang last August 13 at naupgrade npo, nagpaasa ko ng proof of billing at 2 valid ID's dahil ako ay benipisaryo ng DSWD SAP. Hindi ko po maclaim ang aking voucher sa system nila tapos ngayon araw nato ay hindi ko na naman maopen ang aking account. Puro po cla bukas, bukas puro maghintay, puro po ganun, napakapalpak po, pasensya na at ganito ang komento ko dahil ito ang naging experience ko sa PAYMAYA. sobrang makupad po ang aksyon nila sa mga complaint ko. Sana po ayusin nyo naman! Mahirap na, pinapahirapan nyo pa.
case_3nM70O9yTm	I want to complain about the irresponsible service of Paymaya. My brother sent money from his bank account to my Paymaya account. I received the text messages that he sent money to my account. I checked my Paymaya balance and it is not reflecting in my account. I called Paymaya and they said that wait for 3 days but still my money isn't there yet. I called them multiple times to follow up but their reason is always the same. Can you please help me to resolve this problem? I really need my money, especially during this pandemic. I'm counting on you Banko Sentral ng Pilipinas.
case_AfktXetLi3	I had so many follow up with gcash about this but still no resolution, transactions were done aug13 & aug15
case_fv4T3GuoTB	Hi I need to re activate my account at BPI. and after submitting all of the requirements they asked me, they never revert back again. please help me to follow up BPI. Thank you.
case_Zew4jfY2R0	Unionbank emailed my sister that her case was close . But the money is not credited
case_9klCR0qi7F	PSBank Quezon Boulevard branch, deducted interest during pandemic April and May, charging penalty for expired loan but we already signed and paid 40,000 pesos for renewal. lots of charge unknown to us, when we check our balance its always 0
case_fyLcymLYrd	I want to keep my original maturity date and dont want to avail their accured interest from CTBC Bank - Philippines. All their inbox are full and cant reached their hotlines.
case_Fz7n1v0awb	BPI credit card didnt resolve and didnt get back to me after 1 year already of making a follow up with them. Until the unresolved issue has made my statements monthly to incur  iterest.
case_7AbW5zIpR3	I have applied for an Auto Loan last November at Security Bank Main BBranch in Ayala (3186194) I was approved so I paid my down payment but I have informed them last July 31 that I will not push through and asked for refund. Unfortunately, response has been very slow and sparse (despite my email, copying BSP) and I need the money for hospital bills immediately
case_0tQKTpJfPh	I have pastdue autoloan from RCBC BANK which already forwarded to a collecting agency. I am requesting for a staggard payment instead di daw pwede gusto full payment or else hatak daw po kotse. Plsss help po.\nRCBC Savings Bank
case_T4LDE6GAnk	Paymaya restrict my account, holds my money without any explanation why
case_oZmOpD4zoM	Good pm kakagaling ko plng po sa RCBC Bank General Trias Branch sabi po nila di daw po papasok ung fund sa RCBC account ko kasi ATM Card Number ung nagamit ko imbes na Account Number maibabalik daw po sa Account ko na Union Bank ung fund.
case_7lQ3sfGjfg	Metrobank- Holy Spirit. I filed a complaint over a year ago regarding unauthorized transactions and still havent gotten my money back
case_ETkyssNltG	Citibank - My information has been compromised by their employee
case_PWRysTAMng	My complain was not address by your email. My metrobank creditcard was erroneously charged by Cebupacific last January 16, 2020. I called you to file a dispute but then you advised me to complain in cebu pacific. I called cebu pacific and they told they will  make the reversal but until no reversal was done. I called you several times to seek help because you continues to charge me with penalties because i didnt pay the erroneous charges. Until an agent of yours and me agreed that if the next billing for August cebu pacific did not make a reversal, He will allow me to make a dispute. Come August when my SOA came no reversal was done. So I called you for the last time to make the dispute but the agent made no help. So my last resort is to ask help from BSP. Please do make action on this matter. Cebu Pacific is hanging me for almost 7 months. I inform you ASAP for the error but your agent did nothing. If you will not do anything with this. I will surely bring this up again with BSP.
case_p94iAqFeCh	Hindi ko pa po nareceived credit card ko sa citibank ph nagkaroon na po ng fraud tranx its either po sa kanila mismo or sa partner na courier. Halos isang buwan na wala parin yong card ito po yong iniiwasan ko pero turuan lang sila ng turuan, comparing to other bank na nadeliver naman nila card ko despite po ng mecq.
case_NmBPzyKn0y	Hi, my payment via paymaya last June 24 for Php 5999.50 to a biller (Converge) was posted as successful, but the payment was not received. I requested a refund last August 4 via hotline, submitted a formal dispute form on August 9, followed up on August 16 via hotline. I have not received any update from paymaya as of date.
